goods_no,rank,title,subtitle,author,publisher,publish_date,discount_rate,sale_price,original_price,point,sale_index,review_count,rating
125131637,318,만들면서 배우는 워드프레스,"웹사이트 제작부터 AI 활용, 구글 애드센스로 수익 창출까지",박현우,한빛미디어,2024년 03월,10%,26100,29000,"1,450원",3036,30,9.7
122863801,319,퇴근 후 스마트스토어로 투잡하기,"월급이 부족한 직장인이여, 시작하라!",박하나,비제이퍼블릭(BJ퍼블릭),2023년 10월,10%,26550,29500,"1,470원",2196,0,9.8
121961003,320,진화적 아키텍처,"피트니스 함수, 거버넌스 자동화를 활용해 생산성 높은 소프트웨어 구축하기","닐 포드, 레베카 파슨스, 패트릭 쿠아, 프라모드 사달게이/정병열 역",한빛미디어,2023년 08월,10%,23400,26000,"1,300원",402,19,9.3
121507746,321,제텔카스텐,How to take smart notes,숀케 아렌스/김수진 역,인간희극,2023년 09월,10%,16200,18000,900원,2388,14,9.3
119409915,322,프로덕트 매니지먼트,프로덕트를 이해하는 자가 프로덕트를 지배한다,김영욱,한빛미디어,2023년 06월,10%,20700,23000,"1,150원",870,52,9.8
118754202,323,모던 로보틱스,"역학, 계획 및 제어","케빈 M. 린치, 박종우/이병호, 윤상웅, 권재운 역 외 7명 정보 더 보기/감추기 케빈 M. 린치 박종우 이병호 윤상웅 권재운 김영훈 김종민 임중빈 손민준 정진 이상현 양우성",에이콘출판사,2023년 05월,10%,45000,50000,"2,500원",1200,1,10.0
118685906,324,이것이 C#이다,단계별 학습으로 탄탄한 기본기를 다져줄 C# 입문서,박상현,한빛미디어,2023년 05월,10%,32400,36000,"1,800원",2700,30,9.1
116777159,325,C언어 Express,,천인국,생능출판사,2023년 01월,0%,32000,32000,960원,7770,12,9.5
115782215,326,AI 지도책,세계의 부와 권력을 재편하는 인공지능의 실체,케이트 크로퍼드/노승영 역,소소의책,2022년 11월,10%,18900,21000,"1,050원",2064,63,9.4
113791780,327,코딩 자율학습 나도코딩의 C 언어 입문,C 언어의 완공을 돕는 프로그래밍 자습서,나도코딩,길벗,2022년 10월,10%,23400,26000,"1,300원",3522,120,9.9
112250822,328,ROS2 혼자공부하는 로봇SW 직접 만들고 코딩하자,로봇OS를 위한 필독서,민형기,잇플ITPLE,2022년 09월,10%,24570,27300,"1,360원",1980,10,9.9
110269462,329,솔리드웍스 50시간 완성 (조립·도면편),,신동진,피앤피북,2022년 06월,10%,18000,20000,"1,000원",2454,4,8.0
109590932,330,자동차 인터페이스 디자인,포르쉐 UX 디자이너가 들려주는,박수레,책만,2022년 05월,10%,15120,16800,840원,1134,29,9.4
108887922,331,면접을 위한 CS 전공지식 노트,"디자인 패턴, 운영체제, 데이터베이스, 자료 구조, 네트워크, 개발자 면접",주홍철,길벗,2022년 04월,10%,21600,24000,"1,200원",2898,103,9.0
107888693,332,유튜버 옐롯과 함께하는 로블록스 게임 만들기,,옐롯,위키북스,2022년 03월,10%,19800,22000,"1,100원",5490,9,10.0
106404609,333,데이터베이스 개론,,김연희,한빛아카데미,2022년 01월,0%,29000,29000,870원,3690,11,9.1
105776648,334,CDT 코딩창의개발능력 3급 엔트리,,해람북스 기획팀,해람북스,2022년 01월,10%,14400,16000,800원,1866,5,8.0
104739807,335,인벤터 50시간 완성 (조립·도면편),,신동진,피앤피북,2022년 01월,10%,18000,20000,"1,000원",1482,9,10.0
95343845,336,밑바닥부터 시작하는 딥러닝 3,파이썬으로 직접 구현하며 배우는 딥러닝 프레임워크,사이토 고키/개앞맵시 역,한빛미디어,2020년 11월,10%,34200,38000,"1,900원",2010,31,9.7
91748764,337,그림으로 배우는 클라우드 2nd Edition,,하야시 마사유키/서재원 역,영진닷컴,2020년 08월,10%,14400,16000,800원,540,14,9.1
72173703,338,밑바닥부터 시작하는 딥러닝 2,파이썬으로 직접 구현하며 배우는 순환 신경망과 자연어 처리,사이토 고키/개앞맵시 역,한빛미디어,2019년 05월,10%,26100,29000,"1,450원",3126,46,9.9
66923133,339,실전 금융 머신러닝 완벽 분석,,"마르코스 로페즈 데 프라도/이병욱, 이기홍, 하석근 역",에이콘출판사,2018년 11월,10%,36000,40000,"2,000원",618,8,3.3
66531799,340,모두의 파이썬,20일 만에 배우는 프로그래밍 기초,이승찬,길벗,2018년 10월,10%,10800,12000,600원,2616,50,9.7
61254539,341,친절한 SQL 튜닝,개발자를 위한 SQL 튜닝 입문서 / SQLP 핵심이론 집중 공략,조시형,디비안(DBian),2018년 06월,10%,34200,38000,0원,5859,31,9.6
24348676,342,C 언어 프로그래밍,,"Brian W. Kernighan, Dennis M. Ritchie 공저 / 김석환, 박용규, 최홍순 공저",휴먼싸이언스,2016년 02월,0%,25000,25000,0원,738,2,8.0
19040233,343,자바 ORM 표준 JPA 프로그래밍,스프링 데이터 예제 프로젝트로 배우는 전자정부 표준 데이터베이스 프레임워크,김영한,에이콘출판사,2015년 07월,10%,38700,43000,"2,150원",1062,45,9.2
9027376,344,패턴 랭귀지,,"크리스토퍼 알렉산더, 사라 이시가와, 머레이 실버스타인 공저 / 이용근, 양시관, 이수빈 공역",인사이트(insight),2013년 07월,10%,36000,40000,"2,000원",1746,3,9.3
192107447,345,GitHub Copilot 채팅과 함께하는 SQL 튜닝 가이드,67개 실전 사례로 배우는 AI 기반 Microsoft SQL Server 성능 최적화,"김성식, 이병찬",엑셈,2026년 06월,10%,36000,40000,"2,000원",264,0,0.0
191890082,346,오렌지3 with 파이썬,머신러닝으로 쉽게 따라 하는 데이터 과학 프로젝트,"김현철, 김종혜, 박종화, 임진숙",생능북스,2026년 06월,10%,28800,32000,640원,1167,6,9.7
190250717,347,Node.js + NestJS 교과서,안정적인 AI 서비스를 만들기 위한 Node.js + NestJS 입문서,조현영,길벗,2026년 05월,10%,36000,40000,"2,000원",840,7,9.7
187035513,348,인공지능 파놉티콘,기술 독재와 감시 권력에 저항하는 상상과 실천,홍성욱,김영사,2026년 04월,10%,17820,19800,990원,648,8,10.0
186921504,349,AI 에이전트 개발 완벽 입문,"에이전트 기초부터 RAG, ReAct, 펑션 콜링, 랭그래프, CrewAI, smolagents, A2A, n8n, MCP, 클로드 코드, 오픈클로까지 실전 에이전트 개발을 위한 모든 것","에디 유, 김대규, 조경아, 김현지",위키북스,2026년 04월,10%,37800,42000,"2,100원",3423,23,9.4
185472118,350,콘텐츠 디자인 with 나노 바나나,"사진 보정, 썸네일, 캐릭터 디자인, 상세 페이지, 홍보 포스터, 웹툰, 이모티콘, 굿즈까지 누구나 디자인 가능한 나노 바나나 완벽 가이드",홍순성,한빛미디어,2026년 04월,10%,25200,28000,"1,400원",726,13,9.8
147735087,351,생성형 AI를 위한 프롬프트 엔지니어링,"랭체인, 스테이블 디퓨전, 미드저니, 챗GPT를 다루는 가장 실용적인 방법","제임스 피닉스, 마이크 테일러/정의형, 정한결 역",한빛미디어,2025년 06월,10%,34200,38000,"1,900원",5250,9,10.0
147569979,352,AI 상식 사전,"개념부터 실생활 활용까지, 꼭 알아야 할 AI 리터러시 50",김지현,크레타,2025년 06월,10%,17820,19800,990원,1719,17,9.8
193361186,353,AI가 두려운 당신에게,배경훈 부총리가 보내는 14가지 답변,"배경훈, 과학기술정보통신부",한빛미디어,2026년 07월,10%,16020,17800,890원,3150,3,9.3
193350963,354,"그로스 IQ, 비즈니스 성장 바이블","넷플릭스부터 아마존까지, 30개 글로벌 기업의 성패를 가른 '성장 지능'의 비밀, Growth IQ",티파니 보바/고현석 역,골든래빗,2026년 07월,10%,25200,28000,"1,400원",120,1,10.0
192978134,355,AI 기반 금융 시스템 개발 실무 VOL1,Spring Boot 3·Java 21·Python 3,"김기태, 김대철, 김재우",BOOKK(부크크),2026년 06월,0%,29000,29000,0원,120,0,0.0
192871548,356,AX의 심리학,,정혜인,커뮤니케이션북스,2026년 07월,0%,12000,12000,0원,120,0,0.0
192555244,357,실전 코딩 테스트 가이드,12가지 핵심 알고리즘 문제 접근과 구현 노하우 학습하기,"이상도, 쩜튜브/김민상 감수",영진닷컴,2026년 06월,10%,25200,28000,"1,400원",267,0,0.0
192470749,358,디지털 혁신을 이끄는 정보화전략계획 (ISP),,이장영,좋은땅,2026년 06월,10%,58500,65000,"3,250원",204,0,0.0
192090524,359,현직 개발자가 알려주는 Claude Code - 초 보 에 서 전 문 가 되기,,일락,BOOKK(부크크),2026년 06월,0%,44100,44100,0원,120,0,0.0
192090475,360,비전공자를 위한 클라우드 컴퓨팅,누구나 이해할 수 있는 클라우드,백지석,BOOKK(부크크),2026년 06월,0%,21000,21000,0원,120,0,0.0
191534262,361,처음이지만 프로처럼 쓰는 n8n,"텔레그램 알림봇, 슬랙 자동화, Google Sheets 기반 리포트, AI 기반 뉴스 요약 및 이상 탐지 등 실무에서 바로 쓰는 AI 워크플로 실전 예제 수록",곽지호(단테),디지털북스,2026년 06월,10%,29700,33000,"1,650원",288,0,0.0
191303626,362,스마트폰으로 배우는 챗GPT & 생성형 AI,,안은진,아티오,2026년 06월,10%,13500,15000,750원,426,0,0.0
191021061,363,여보! 코딩은 바이브야!,,김응,BOOKK(부크크),2026년 06월,0%,19500,19500,0원,258,0,0.0
190211456,364,기업 AI자동화를 위한 클로드 AI활용,,"최재용, 박경희, 신진주, 임기정/권혁용 공저 외 3명 정보 더 보기/감추기 최재용 박경희 신진주 임기정 권혁용 김진수 최동진 김진선",미디어북,2026년 05월,0%,20000,20000,0원,426,0,0.0
189821967,365,AI를 이기는 개발자 커리어 관리 가이드,"이력서, 코딩 테스트, 면접, 연봉 협상에 이르는 개발자 성장 가속 전략",강승현,제이펍,2026년 06월,10%,21600,24000,"1,200원",540,4,10.0
189445983,366,AI가 일하는 법,마법의 장막을 걷어내고 과학의 눈으로 바라본 인공지능의 본질,로널드 크노이젤/한선용 역,제이펍,2026년 05월,10%,20520,22800,"1,140원",450,10,10.0
188920794,367,"세상을 복제하는 공장, Physical AI 데이터팩토리 실습 : 기초",,손병희,꾸그티처스,2026년 03월,10%,13500,15000,750원,342,1,2.0
188880177,368,LangGraph로 만드는 AI 에이전트 서비스,RAG.멀티 에이전트.평가까지 AI 에이전트 실무 완전 정복,"전상우, 정영훈, 서평원, 이정훈, 이민혁",성안당,2026년 05월,10%,26100,29000,"1,450원",786,9,9.8
188270269,369,그림으로 배우는 리눅스,,카와노 고토부키/김성훈 역,영진닷컴,2026년 05월,10%,18000,20000,"1,000원",288,0,0.0
187307360,370,다시 찾는 디지털 서비스를 만드는 8가지 법칙,사용자 경험으로 매출을 높이는 실전 UX/UI 전략,권혜민,제이펍,2026년 04월,10%,18000,20000,"1,000원",342,19,9.9
187050404,371,피지컬 AI와 에이전틱 AI가 바꾸는 미래,AI가 몸을 갖는 순간,"권오형, 최재용, 김보성, 김은희, 김재연 외 6명 정보 더 보기/감추기 권오형 최재용 김보성 김은희 김재연 나병인 유채린 임기정 차승희 최소은 김진선",미디어북,2026년 04월,0%,20000,20000,0원,1020,19,10.0
186686870,372,7일 단기 완성 해킹 입문,TryHackMe로 즐기듯 배우는 합법적인 해킹 7일 실습 코스,"노미조 노미조, 심중은",제이펍,2026년 04월,10%,25200,28000,"1,400원",579,1,10.0
186140134,373,그림으로 이해하는 인공지능 시대의 최신 보안 가이드,인공지능 시대를 대비하는 보안 지식 로드맵,오토코더,위즈앤북,2026년 04월,10%,16920,18800,940원,402,2,10.0
185523191,374,프롬프트 지옥에서 탈출하는 Claude Code 개발 자동화 시스템,,"박현일, 조용현",BOOKK(부크크),2026년 03월,0%,37000,37000,0원,216,1,2.0
184402508,375,AI 프로덕트는 어떻게 만들어지는가,"AX 시대, PM·디자이너·리서처·개발자가 반드시 알아야 할 AI 프로덕트의 모든 단계","류인태, 김예림, 임나정",한빛미디어,2026년 04월,10%,22500,25000,"1,250원",1092,9,8.9
184283938,376,젠스파크 Genspark AI 콘텐츠 공장,,조영빈,디지털북스,2026년 04월,10%,18000,20000,"1,000원",636,2,8.0
184272211,377,랭체인으로 구현하는 AI 서비스 & 에이전트 개발 입문,"LLM API, RAG, 자율형 에이전트 구현과 배포까지",ML_Bear/손민규 역/장하렴 감수,영진닷컴,2026년 04월,10%,25200,28000,"1,400원",468,18,10.0
183753010,378,해달리와 함께 떠나는 신나는 AI 여행,전문가가 알려 주는 초등 인공지능 문해력 수업,"전경아, 최병찬, 김진석",제이펍,2026년 03월,10%,15120,16800,840원,1161,25,9.9
183651449,379,"어쨌든, 에이전틱 코딩",바이브 코딩을 끝내고 에이전틱 엔지니어링으로 가는 레시피,코다프레스/양희은 역,인사이트(insight),2026년 04월,10%,22500,25000,"1,250원",1746,2,8.0
182750165,380,이것이 리눅스다 with Rocky Linux 10,현업 서버 환경 그대로 재현하는 실무 리눅스 풀코스 입문,우재남,한빛미디어,2026년 03월,10%,36000,40000,"2,000원",1272,12,9.8
182625671,381,Logic Pro 로직 프로 12,,최이진,노하우(도서출판),2026년 04월,10%,29700,33000,"1,650원",648,0,0.0
181178233,382,AI 국부론,노동의 종말과 인구 절벽을 맞이한 대한민국을 G3로 이끌 인공지능 레버리지 전략,이승현,골든래빗,2026년 03월,10%,25200,28000,"1,400원",3324,107,10.0
181114947,383,가상 면접 사례로 배우는 생성형 AI 서비스 설계,,"알리 아미니안, 하오 성/김지호, 조윤민 역",인사이트(insight),2026년 03월,10%,30600,34000,"1,700원",1020,0,0.0
180516403,384,피지컬 AI가 온다,피지컬 AI 기술과 투자 지도,권군오,글로벌콘텐츠,2026년 03월,10%,22500,25000,"1,250원",1020,11,9.6
180515096,385,SQL TUNER for PostgreSQL,기본원리편,유일환,디비안(DBian),2026년 03월,0%,39000,39000,0원,810,0,0.0
180489490,386,AI 중심 대학,AI 에이전틱 대학 혁명,장준호,연암사,2026년 03월,10%,17010,18900,940원,1437,8,10.0
180485366,387,안티그래비티 바이브 코딩 입문,10일간의 탄탄한 기능 구현과 4일 만에 마스터하는 프로의 기획과 설계 전략,박규하,로드북,2026년 03월,10%,22500,25000,"1,250원",1998,11,10.0
180386716,388,AI 워커스: 리디자인,,김아람,스마트북스,2026년 03월,10%,22500,25000,"1,250원",1320,5,10.0
180162710,389,5분 제미나이,"기획서는 더 빠르게, 앱 개발은 더 쉽게, 콘텐츠는 더 완벽하게, 멀티모달, 나노바나나, 캔버스, 딥 리서치,Veo,Gems,Google Docs, NotebookLM, Google AI 검색, 모바일 Gemini",오종현,한빛미디어,2026년 02월,10%,21600,24000,"1,200원",2322,34,9.9
178728770,390,된다! 링크드인 활용법,평범한 직장인의 경험을 커리어로 빛나게 해 줄 링크드인. 나를 브랜딩하고 새로운 기회를 잡는 노하우,변재일,이지스퍼블리싱,2026년 03월,10%,19800,22000,"1,100원",2022,19,10.0
177866994,391,에지 컴퓨팅과 피지컬 AI를 위한 라즈베리파이 5,,허경용,제이펍,2026년 02월,10%,27000,30000,"1,500원",762,0,0.0
177187498,392,AI 게임 개발 with 코덱스,"혼자서도 프로처럼 AI 팀원과 캐릭터 제작부터 음원, 코딩, 배포, 수익화까지",정윤지(유리링),한빛미디어,2026년 02월,10%,28800,32000,"1,600원",2538,25,9.4
177114666,393,나노바나나로 AI툰 제작하기,,김한재,비엘북스,2026년 02월,10%,28800,32000,"1,600원",2052,14,10.0
177077802,394,처음이지만 프로처럼 쓰는 캔바 (Canva),"기초부터 AI 활용, 브랜딩까지 디자인 수익화 완벽 가이드",정다은(시재),디지털북스,2026년 03월,10%,27000,30000,"1,500원",1140,1,10.0
176914166,395,프리미어 프로 + 애프터 이펙트 CC 2026 무작정 따라하기,,"전은재, 민지영, 문수민, 앤미디어",길벗,2026년 02월,10%,24300,27000,"1,350원",1266,26,9.7
176913080,396,한 권으로 끝내는 실전 LLM 파인튜닝,GPT 원리부터 Gemma 2 · Llama 3 · Whisper · Qwen2-VL 파인튜닝 및 vLLM 서빙까지,강다솔,위키북스,2026년 02월,10%,28800,32000,"1,600원",1260,1,10.0
176445532,397,멘토시리즈 MOS 365 엑셀,,코리아교육그룹 연구소,코리아교육그룹,2026년 01월,10%,15300,17000,0원,1692,3,10.0
175232277,398,"우리, 프로그래머들 We, Programmers",AI 시대에 잊혀 가는 ‘프로그래머 정신’을 다시 깨우다,로버트 C. 마틴/최희철 역,길벗,2026년 01월,10%,27900,31000,"1,550원",2394,19,9.9
175133788,399,AI 프로젝트 100% 성공을 위한 체크리스트 17,"비즈니스 성장을 위한 AI 프로덕트의 기획부터 설계, 성능 평가까지 단계별 전략",유진호,책만,2026년 01월,10%,25200,28000,"1,400원",3534,18,9.9
